2025-04-24 21:32:45,334 [INFO ]  Creating naive ensemble.
2025-04-24 21:33:54,401 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[24] (in 0.00433 secs)
2025-04-24 21:33:54,401 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 56)
2025-04-24 21:33:54,405 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[25] (in 0.00440 secs)
2025-04-24 21:33:54,405 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 55)
2025-04-24 21:33:54,410 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[26] (in 0.00434 secs)
2025-04-24 21:33:54,410 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 54)
2025-04-24 21:33:54,414 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[27] (in 0.00425 secs)
2025-04-24 21:33:54,414 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 53)
2025-04-24 21:33:54,419 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[28] (in 0.00422 secs)
2025-04-24 21:33:54,419 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 52)
2025-04-24 21:33:54,423 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[29] (in 0.00458 secs)
2025-04-24 21:33:54,423 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 51)
2025-04-24 21:33:54,428 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[30] (in 0.00429 secs)
2025-04-24 21:33:54,428 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 50)
2025-04-24 21:33:54,432 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[31] (in 0.00418 secs)
2025-04-24 21:33:54,432 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 49)
2025-04-24 21:33:54,437 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[32] (in 0.00432 secs)
2025-04-24 21:33:54,437 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 48)
2025-04-24 21:33:54,441 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[33] (in 0.00426 secs)
2025-04-24 21:33:54,441 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 47)
2025-04-24 21:33:54,445 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[34] (in 0.00416 secs)
2025-04-24 21:33:54,446 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 46)
2025-04-24 21:33:54,450 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[35] (in 0.00428 secs)
2025-04-24 21:33:54,450 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 45)
2025-04-24 21:33:54,454 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[36] (in 0.00410 secs)
2025-04-24 21:33:54,454 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 44)
2025-04-24 21:33:54,459 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[37] (in 0.00434 secs)
2025-04-24 21:33:54,459 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 43)
2025-04-24 21:33:54,463 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[38] (in 0.00419 secs)
2025-04-24 21:33:54,463 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 42)
2025-04-24 21:33:54,468 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[39] (in 0.00425 secs)
2025-04-24 21:33:54,468 [DEBUG]  OP: Operation.CREATE_LEAF on slice (12002, 1) (remaining tasks 41)
2025-04-24 21:33:54,472 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[40] (in 0.00421 secs)
2025-04-24 21:33:54,472 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (11998, 2) (remaining tasks 40)
2025-04-24 21:33:54,585 [DEBUG]  		found 1 col clusters (in 0.11226 secs)
2025-04-24 21:33:54,585 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 40)
2025-04-24 21:33:54,592 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.00704 secs)
2025-04-24 21:33:54,592 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 39)
2025-04-24 21:33:54,599 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00694 secs)
2025-04-24 21:33:54,599 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 38)
2025-04-24 21:33:54,606 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[4] (in 0.00695 secs)
2025-04-24 21:33:54,607 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 37)
2025-04-24 21:33:54,628 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.02082 secs)
2025-04-24 21:33:54,628 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 36)
2025-04-24 21:33:54,635 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00694 secs)
2025-04-24 21:33:54,635 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 35)
2025-04-24 21:33:54,653 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[7] (in 0.01809 secs)
2025-04-24 21:33:54,653 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 34)
2025-04-24 21:33:54,661 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[8] (in 0.00692 secs)
2025-04-24 21:33:54,661 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 33)
2025-04-24 21:33:54,668 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[9] (in 0.00726 secs)
2025-04-24 21:33:54,669 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 32)
2025-04-24 21:33:54,676 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00722 secs)
2025-04-24 21:33:54,676 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 31)
2025-04-24 21:33:54,684 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[11] (in 0.00722 secs)
2025-04-24 21:33:54,684 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 30)
2025-04-24 21:33:54,691 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[12] (in 0.00732 secs)
2025-04-24 21:33:54,692 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 29)
2025-04-24 21:33:54,699 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[13] (in 0.00720 secs)
2025-04-24 21:33:54,699 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 28)
2025-04-24 21:33:54,707 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[14] (in 0.00727 secs)
2025-04-24 21:33:54,707 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 27)
2025-04-24 21:33:54,712 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[15] (in 0.00496 secs)
2025-04-24 21:33:54,713 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 26)
2025-04-24 21:33:54,717 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[16] (in 0.00430 secs)
2025-04-24 21:33:54,717 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 25)
2025-04-24 21:33:54,722 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[17] (in 0.00425 secs)
2025-04-24 21:33:54,722 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 24)
2025-04-24 21:33:54,726 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[18] (in 0.00421 secs)
2025-04-24 21:33:54,726 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 23)
2025-04-24 21:33:54,731 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[19] (in 0.00473 secs)
2025-04-24 21:33:54,731 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 22)
2025-04-24 21:33:54,736 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[20] (in 0.00446 secs)
2025-04-24 21:33:54,736 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 21)
2025-04-24 21:33:54,740 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[21] (in 0.00437 secs)
2025-04-24 21:33:54,741 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 20)
2025-04-24 21:33:54,745 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[22] (in 0.00441 secs)
2025-04-24 21:33:54,745 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 19)
2025-04-24 21:33:54,749 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[23] (in 0.00410 secs)
2025-04-24 21:33:54,749 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 18)
2025-04-24 21:33:54,754 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[24] (in 0.00428 secs)
2025-04-24 21:33:54,754 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 17)
2025-04-24 21:33:54,758 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[25] (in 0.00433 secs)
2025-04-24 21:33:54,758 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 16)
2025-04-24 21:33:54,763 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[26] (in 0.00410 secs)
2025-04-24 21:33:54,763 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 15)
2025-04-24 21:33:54,767 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[27] (in 0.00426 secs)
2025-04-24 21:33:54,767 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 14)
2025-04-24 21:33:54,771 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[28] (in 0.00407 secs)
2025-04-24 21:33:54,771 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 13)
2025-04-24 21:33:54,776 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[29] (in 0.00429 secs)
2025-04-24 21:33:54,776 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 12)
2025-04-24 21:33:54,780 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[30] (in 0.00453 secs)
2025-04-24 21:33:54,781 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 11)
2025-04-24 21:33:54,785 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[31] (in 0.00431 secs)
2025-04-24 21:33:54,785 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 10)
2025-04-24 21:33:54,789 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[32] (in 0.00408 secs)
2025-04-24 21:33:54,789 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 9)
2025-04-24 21:33:54,794 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[33] (in 0.00446 secs)
2025-04-24 21:33:54,794 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 8)
2025-04-24 21:33:54,798 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[34] (in 0.00413 secs)
2025-04-24 21:33:54,798 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 7)
2025-04-24 21:33:54,802 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[35] (in 0.00414 secs)
2025-04-24 21:33:54,803 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 6)
2025-04-24 21:33:54,807 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[36] (in 0.00443 secs)
2025-04-24 21:33:54,807 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 5)
2025-04-24 21:33:54,812 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[37] (in 0.00427 secs)
2025-04-24 21:33:54,812 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 4)
2025-04-24 21:33:54,816 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[38] (in 0.00431 secs)
2025-04-24 21:33:54,816 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 3)
2025-04-24 21:33:54,821 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[39] (in 0.00447 secs)
2025-04-24 21:33:54,821 [DEBUG]  OP: Operation.CREATE_LEAF on slice (11998, 1) (remaining tasks 2)
2025-04-24 21:33:54,825 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[40] (in 0.00431 secs)
2025-04-24 21:33:54,825 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (12002, 2) (remaining tasks 1)
2025-04-24 21:33:54,917 [DEBUG]  		found 2 row clusters (in 0.09116 secs)
2025-04-24 21:33:54,917 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (11998, 2) (remaining tasks 2)
2025-04-24 21:33:54,995 [DEBUG]  		found 2 row clusters (in 0.07821 secs)
2025-04-24 21:33:54,996 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (6771, 2) (remaining tasks 3)
2025-04-24 21:33:55,106 [DEBUG]  		found 1 col clusters (in 0.10944 secs)
2025-04-24 21:33:55,107 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (5231, 2) (remaining tasks 3)
2025-04-24 21:33:55,301 [DEBUG]  		found 1 col clusters (in 0.19380 secs)
2025-04-24 21:33:55,302 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (5159, 2) (remaining tasks 3)
2025-04-24 21:33:55,410 [DEBUG]  		found 1 col clusters (in 0.10843 secs)
2025-04-24 21:33:55,411 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (6839, 2) (remaining tasks 3)
2025-04-24 21:33:55,526 [DEBUG]  		found 1 col clusters (in 0.11469 secs)
2025-04-24 21:33:55,527 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (6771, 2) (remaining tasks 3)
2025-04-24 21:33:55,634 [DEBUG]  		found 2 row clusters (in 0.10634 secs)
2025-04-24 21:33:55,635 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (5231, 2) (remaining tasks 4)
2025-04-24 21:33:55,682 [DEBUG]  		found 2 row clusters (in 0.04743 secs)
2025-04-24 21:33:55,683 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (5159, 2) (remaining tasks 5)
2025-04-24 21:33:55,730 [DEBUG]  		found 2 row clusters (in 0.04678 secs)
2025-04-24 21:33:55,731 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (6839, 2) (remaining tasks 6)
2025-04-24 21:33:55,782 [DEBUG]  		found 2 row clusters (in 0.05104 secs)
2025-04-24 21:33:55,782 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (4249, 2) (remaining tasks 7)
2025-04-24 21:33:55,890 [DEBUG]  		found 2 col clusters (in 0.10748 secs)
2025-04-24 21:33:55,890 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2522, 2) (remaining tasks 8)
2025-04-24 21:33:55,997 [DEBUG]  		found 1 col clusters (in 0.10668 secs)
2025-04-24 21:33:55,998 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (3654, 2) (remaining tasks 8)
2025-04-24 21:33:56,104 [DEBUG]  		found 2 col clusters (in 0.10624 secs)
2025-04-24 21:33:56,105 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1577, 2) (remaining tasks 9)
2025-04-24 21:33:56,211 [DEBUG]  		found 1 col clusters (in 0.10591 secs)
2025-04-24 21:33:56,211 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (3708, 2) (remaining tasks 9)
2025-04-24 21:33:56,320 [DEBUG]  		found 2 col clusters (in 0.10793 secs)
2025-04-24 21:33:56,320 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1451, 2) (remaining tasks 10)
2025-04-24 21:33:56,427 [DEBUG]  		found 1 col clusters (in 0.10632 secs)
2025-04-24 21:33:56,427 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (4261, 2) (remaining tasks 10)
2025-04-24 21:33:56,536 [DEBUG]  		found 2 col clusters (in 0.10844 secs)
2025-04-24 21:33:56,537 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2578, 2) (remaining tasks 11)
2025-04-24 21:33:56,644 [DEBUG]  		found 1 col clusters (in 0.10716 secs)
2025-04-24 21:33:56,644 [DEBUG]  OP: Operation.CREATE_LEAF on slice (4249, 1) (remaining tasks 11)
2025-04-24 21:33:56,646 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00207 secs)
2025-04-24 21:33:56,646 [DEBUG]  OP: Operation.CREATE_LEAF on slice (4249, 1) (remaining tasks 10)
2025-04-24 21:33:56,649 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.00275 secs)
2025-04-24 21:33:56,650 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (2522, 2) (remaining tasks 9)
2025-04-24 21:33:56,707 [DEBUG]  		found 2 row clusters (in 0.05685 secs)
2025-04-24 21:33:56,707 [DEBUG]  OP: Operation.CREATE_LEAF on slice (3654, 1) (remaining tasks 10)
2025-04-24 21:33:56,709 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00182 secs)
2025-04-24 21:33:56,709 [DEBUG]  OP: Operation.CREATE_LEAF on slice (3654, 1) (remaining tasks 9)
2025-04-24 21:33:56,712 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.00235 secs)
2025-04-24 21:33:56,712 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1577, 2) (remaining tasks 8)
2025-04-24 21:33:56,756 [DEBUG]  		found 2 row clusters (in 0.04402 secs)
2025-04-24 21:33:56,756 [DEBUG]  OP: Operation.CREATE_LEAF on slice (3708, 1) (remaining tasks 9)
2025-04-24 21:33:56,757 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00115 secs)
2025-04-24 21:33:56,758 [DEBUG]  OP: Operation.CREATE_LEAF on slice (3708, 1) (remaining tasks 8)
2025-04-24 21:33:56,759 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.00149 secs)
2025-04-24 21:33:56,759 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1451, 2) (remaining tasks 7)
2025-04-24 21:33:56,788 [DEBUG]  		found 2 row clusters (in 0.02883 secs)
2025-04-24 21:33:56,789 [DEBUG]  OP: Operation.CREATE_LEAF on slice (4261, 1) (remaining tasks 8)
2025-04-24 21:33:56,790 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00130 secs)
2025-04-24 21:33:56,790 [DEBUG]  OP: Operation.CREATE_LEAF on slice (4261, 1) (remaining tasks 7)
2025-04-24 21:33:56,792 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.00161 secs)
2025-04-24 21:33:56,792 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (2578, 2) (remaining tasks 6)
2025-04-24 21:33:56,822 [DEBUG]  		found 2 row clusters (in 0.02956 secs)
2025-04-24 21:33:56,822 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1726, 2) (remaining tasks 7)
2025-04-24 21:33:56,929 [DEBUG]  		found 2 col clusters (in 0.10693 secs)
2025-04-24 21:33:56,930 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (796, 2) (remaining tasks 8)
2025-04-24 21:33:57,037 [DEBUG]  		found 2 col clusters (in 0.10723 secs)
2025-04-24 21:33:57,038 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1154, 2) (remaining tasks 9)
