2025-04-21 22:55:01,241 [INFO ]  Creating naive ensemble.
2025-04-21 22:55:10,533 [DEBUG]  OP: Operation.CREATE_LEAF on slice (5748, 1) (remaining tasks 6)
2025-04-21 22:55:10,539 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[9] (in 0.00627 secs)
2025-04-21 22:55:10,539 [DEBUG]  OP: Operation.CREATE_LEAF on slice (5748, 1) (remaining tasks 5)
2025-04-21 22:55:10,547 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00726 secs)
2025-04-21 22:55:10,547 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1880, 8) (remaining tasks 4)
2025-04-21 22:55:12,922 [DEBUG]  		found 1 col clusters (in 2.37484 secs)
2025-04-21 22:55:12,922 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1880, 1) (remaining tasks 4)
2025-04-21 22:55:12,923 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[1] (in 0.00067 secs)
2025-04-21 22:55:12,923 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1880, 1) (remaining tasks 3)
2025-04-21 22:55:12,925 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.00138 secs)
2025-04-21 22:55:12,925 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1880, 1) (remaining tasks 2)
2025-04-21 22:55:12,926 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00135 secs)
2025-04-21 22:55:12,927 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (5748, 8) (remaining tasks 1)
2025-04-21 22:55:13,140 [DEBUG]  		found 2 row clusters (in 0.21276 secs)
2025-04-21 22:55:13,140 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1880, 8) (remaining tasks 2)
2025-04-21 22:55:13,175 [DEBUG]  		found 2 row clusters (in 0.03480 secs)
2025-04-21 22:55:13,175 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1215, 8) (remaining tasks 3)
2025-04-21 22:55:15,067 [DEBUG]  		found 4 col clusters (in 1.89178 secs)
2025-04-21 22:55:15,068 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (4533, 8) (remaining tasks 6)
2025-04-21 22:55:16,334 [DEBUG]  		found 2 col clusters (in 1.26593 secs)
2025-04-21 22:55:16,335 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1383, 8) (remaining tasks 7)
2025-04-21 22:55:18,603 [DEBUG]  		found 4 col clusters (in 2.26766 secs)
2025-04-21 22:55:18,603 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (497, 8) (remaining tasks 10)
2025-04-21 22:55:19,658 [DEBUG]  		found 1 col clusters (in 1.05473 secs)
2025-04-21 22:55:19,659 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1215, 5) (remaining tasks 10)
2025-04-21 22:55:20,032 [DEBUG]  		found 1 col clusters (in 0.37304 secs)
2025-04-21 22:55:20,033 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1215, 1) (remaining tasks 10)
2025-04-21 22:55:20,034 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.00101 secs)
2025-04-21 22:55:20,034 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1215, 1) (remaining tasks 9)
2025-04-21 22:55:20,035 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00101 secs)
2025-04-21 22:55:20,036 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1215, 1) (remaining tasks 8)
2025-04-21 22:55:20,036 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.00038 secs)
2025-04-21 22:55:20,037 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (4533, 7) (remaining tasks 7)
2025-04-21 22:55:21,059 [DEBUG]  		found 1 col clusters (in 1.02245 secs)
2025-04-21 22:55:21,060 [DEBUG]  OP: Operation.CREATE_LEAF on slice (4533, 1) (remaining tasks 7)
2025-04-21 22:55:21,063 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[3] (in 0.00263 secs)
2025-04-21 22:55:21,063 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1383, 2) (remaining tasks 6)
2025-04-21 22:55:21,235 [DEBUG]  		found 1 col clusters (in 0.17156 secs)
2025-04-21 22:55:21,235 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1383, 4) (remaining tasks 6)
2025-04-21 22:55:21,347 [DEBUG]  		found 1 col clusters (in 0.11142 secs)
2025-04-21 22:55:21,347 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1383, 1) (remaining tasks 6)
2025-04-21 22:55:21,348 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00053 secs)
2025-04-21 22:55:21,348 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1383, 1) (remaining tasks 5)
2025-04-21 22:55:21,350 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[9] (in 0.00110 secs)
2025-04-21 22:55:21,350 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (497, 8) (remaining tasks 4)
2025-04-21 22:55:21,440 [DEBUG]  		found 2 row clusters (in 0.08996 secs)
2025-04-21 22:55:21,441 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1215, 5) (remaining tasks 5)
2025-04-21 22:55:21,540 [DEBUG]  		found 2 row clusters (in 0.09927 secs)
2025-04-21 22:55:21,540 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (4533, 7) (remaining tasks 6)
2025-04-21 22:55:21,599 [DEBUG]  		found 2 row clusters (in 0.05839 secs)
2025-04-21 22:55:21,599 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1383, 2) (remaining tasks 7)
2025-04-21 22:55:21,642 [DEBUG]  		found 2 row clusters (in 0.04349 secs)
2025-04-21 22:55:21,643 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1383, 4) (remaining tasks 8)
2025-04-21 22:55:21,678 [DEBUG]  		found 2 row clusters (in 0.03464 secs)
2025-04-21 22:55:21,678 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (295, 8) (remaining tasks 9)
2025-04-21 22:55:22,544 [DEBUG]  		found 2 col clusters (in 0.86606 secs)
2025-04-21 22:55:22,544 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (202, 8) (remaining tasks 10)
2025-04-21 22:55:23,224 [DEBUG]  		found 2 col clusters (in 0.68001 secs)
2025-04-21 22:55:23,225 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (520, 5) (remaining tasks 11)
2025-04-21 22:55:23,513 [DEBUG]  		found 1 col clusters (in 0.28744 secs)
2025-04-21 22:55:23,513 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (695, 5) (remaining tasks 11)
2025-04-21 22:55:23,861 [DEBUG]  		found 1 col clusters (in 0.34718 secs)
2025-04-21 22:55:23,861 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2683, 7) (remaining tasks 11)
2025-04-21 22:55:25,638 [DEBUG]  		found 3 col clusters (in 1.77645 secs)
2025-04-21 22:55:25,639 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1850, 7) (remaining tasks 13)
2025-04-21 22:55:27,446 [DEBUG]  		found 2 col clusters (in 1.80726 secs)
2025-04-21 22:55:27,447 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (744, 2) (remaining tasks 14)
2025-04-21 22:55:27,639 [DEBUG]  		found 1 col clusters (in 0.19227 secs)
2025-04-21 22:55:27,640 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (639, 2) (remaining tasks 14)
2025-04-21 22:55:27,745 [DEBUG]  		found 2 col clusters (in 0.10462 secs)
2025-04-21 22:55:27,745 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1139, 4) (remaining tasks 15)
2025-04-21 22:55:27,958 [DEBUG]  		found 1 col clusters (in 0.21306 secs)
2025-04-21 22:55:27,959 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (244, 4) (remaining tasks 15)
2025-04-21 22:55:28,183 [DEBUG]  		found 1 col clusters (in 0.22430 secs)
2025-04-21 22:55:28,184 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (295, 7) (remaining tasks 15)
2025-04-21 22:55:28,958 [DEBUG]  		found 1 col clusters (in 0.77351 secs)
2025-04-21 22:55:28,958 [DEBUG]  OP: Operation.CREATE_LEAF on slice (295, 1) (remaining tasks 15)
2025-04-21 22:55:28,959 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00049 secs)
2025-04-21 22:55:28,959 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (202, 7) (remaining tasks 14)
2025-04-21 22:55:29,586 [DEBUG]  		found 1 col clusters (in 0.62698 secs)
2025-04-21 22:55:29,586 [DEBUG]  OP: Operation.CREATE_LEAF on slice (202, 1) (remaining tasks 14)
2025-04-21 22:55:29,587 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00041 secs)
2025-04-21 22:55:29,587 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (520, 5) (remaining tasks 13)
2025-04-21 22:55:29,688 [DEBUG]  		found 2 row clusters (in 0.10056 secs)
2025-04-21 22:55:29,688 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (695, 5) (remaining tasks 14)
2025-04-21 22:55:29,771 [DEBUG]  		found 2 row clusters (in 0.08239 secs)
2025-04-21 22:55:29,771 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (2683, 5) (remaining tasks 15)
2025-04-21 22:55:30,359 [DEBUG]  		found 1 col clusters (in 0.58809 secs)
2025-04-21 22:55:30,360 [DEBUG]  OP: Operation.CREATE_LEAF on slice (2683, 1) (remaining tasks 15)
2025-04-21 22:55:30,362 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.00176 secs)
2025-04-21 22:55:30,362 [DEBUG]  OP: Operation.CREATE_LEAF on slice (2683, 1) (remaining tasks 14)
2025-04-21 22:55:30,363 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00066 secs)
2025-04-21 22:55:30,363 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1850, 6) (remaining tasks 13)
2025-04-21 22:55:31,313 [DEBUG]  		found 1 col clusters (in 0.94958 secs)
2025-04-21 22:55:31,313 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1850, 1) (remaining tasks 13)
2025-04-21 22:55:31,315 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[2] (in 0.00142 secs)
2025-04-21 22:55:31,315 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (744, 2) (remaining tasks 12)
2025-04-21 22:55:31,409 [DEBUG]  		found 2 row clusters (in 0.09383 secs)
2025-04-21 22:55:31,409 [DEBUG]  OP: Operation.CREATE_LEAF on slice (639, 1) (remaining tasks 13)
2025-04-21 22:55:31,410 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00059 secs)
2025-04-21 22:55:31,410 [DEBUG]  OP: Operation.CREATE_LEAF on slice (639, 1) (remaining tasks 12)
2025-04-21 22:55:31,411 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00064 secs)
2025-04-21 22:55:31,411 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1139, 4) (remaining tasks 11)
2025-04-21 22:55:31,455 [DEBUG]  		found 2 row clusters (in 0.04338 secs)
2025-04-21 22:55:31,455 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (244, 4) (remaining tasks 12)
2025-04-21 22:55:31,473 [DEBUG]  		found 2 row clusters (in 0.01788 secs)
2025-04-21 22:55:31,473 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (295, 7) (remaining tasks 13)
2025-04-21 22:55:31,489 [DEBUG]  		found 2 row clusters (in 0.01544 secs)
2025-04-21 22:55:31,489 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (202, 7) (remaining tasks 14)
2025-04-21 22:55:31,509 [DEBUG]  		found 2 row clusters (in 0.02063 secs)
2025-04-21 22:55:31,510 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (437, 5) (remaining tasks 15)
2025-04-21 22:55:31,735 [DEBUG]  		found 1 col clusters (in 0.22549 secs)
2025-04-21 22:55:31,735 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (83, 5) (remaining tasks 15)
2025-04-21 22:55:31,995 [DEBUG]  		found 2 col clusters (in 0.25904 secs)
2025-04-21 22:55:31,995 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (233, 5) (remaining tasks 16)
2025-04-21 22:55:32,235 [DEBUG]  		found 1 col clusters (in 0.23980 secs)
2025-04-21 22:55:32,236 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (462, 5) (remaining tasks 16)
2025-04-21 22:55:32,650 [DEBUG]  		found 1 col clusters (in 0.41432 secs)
2025-04-21 22:55:32,651 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (2683, 5) (remaining tasks 16)
2025-04-21 22:55:32,803 [DEBUG]  		found 2 row clusters (in 0.15194 secs)
2025-04-21 22:55:32,803 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1850, 6) (remaining tasks 17)
2025-04-21 22:55:32,849 [DEBUG]  		found 2 row clusters (in 0.04589 secs)
2025-04-21 22:55:32,850 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (292, 2) (remaining tasks 18)
2025-04-21 22:55:32,955 [DEBUG]  		found 2 col clusters (in 0.10532 secs)
2025-04-21 22:55:32,955 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (452, 2) (remaining tasks 19)
2025-04-21 22:55:33,063 [DEBUG]  		found 2 col clusters (in 0.10774 secs)
2025-04-21 22:55:33,064 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (594, 4) (remaining tasks 20)
2025-04-21 22:55:33,280 [DEBUG]  		found 2 col clusters (in 0.21644 secs)
2025-04-21 22:55:33,281 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (545, 4) (remaining tasks 21)
2025-04-21 22:55:33,500 [DEBUG]  		found 1 col clusters (in 0.21915 secs)
2025-04-21 22:55:33,500 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (120, 4) (remaining tasks 21)
2025-04-21 22:55:33,705 [DEBUG]  		found 1 col clusters (in 0.20483 secs)
2025-04-21 22:55:33,705 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (124, 4) (remaining tasks 21)
2025-04-21 22:55:33,812 [DEBUG]  		found 2 col clusters (in 0.10626 secs)
2025-04-21 22:55:33,812 [DEBUG]  OP: Operation.NAIVE_FACTORIZATION on slice (59, 7) (remaining tasks 22)
2025-04-21 22:55:33,817 [DEBUG]  		naive factorization 7 columns (in 0.00492 secs)
2025-04-21 22:55:33,818 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (236, 7) (remaining tasks 21)
2025-04-21 22:55:34,389 [DEBUG]  		found 4 col clusters (in 0.57119 secs)
2025-04-21 22:55:34,390 [DEBUG]  OP: Operation.NAIVE_FACTORIZATION on slice (64, 7) (remaining tasks 24)
2025-04-21 22:55:34,397 [DEBUG]  		naive factorization 7 columns (in 0.00678 secs)
2025-04-21 22:55:34,397 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (138, 7) (remaining tasks 23)
2025-04-21 22:55:34,598 [DEBUG]  		found 1 col clusters (in 0.20047 secs)
2025-04-21 22:55:34,598 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (437, 5) (remaining tasks 23)
2025-04-21 22:55:34,692 [DEBUG]  		found 2 row clusters (in 0.09325 secs)
2025-04-21 22:55:34,692 [DEBUG]  OP: Operation.CREATE_LEAF on slice (83, 1) (remaining tasks 24)
2025-04-21 22:55:34,692 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00034 secs)
2025-04-21 22:55:34,693 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (83, 4) (remaining tasks 23)
2025-04-21 22:55:34,828 [DEBUG]  		found 1 col clusters (in 0.13517 secs)
2025-04-21 22:55:34,828 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (233, 5) (remaining tasks 23)
2025-04-21 22:55:34,847 [DEBUG]  		found 2 row clusters (in 0.01867 secs)
2025-04-21 22:55:34,847 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (462, 5) (remaining tasks 24)
2025-04-21 22:55:34,868 [DEBUG]  		found 2 row clusters (in 0.02138 secs)
2025-04-21 22:55:34,869 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1511, 5) (remaining tasks 25)
2025-04-21 22:55:35,335 [DEBUG]  		found 1 col clusters (in 0.46612 secs)
2025-04-21 22:55:35,336 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1172, 5) (remaining tasks 25)
2025-04-21 22:55:35,839 [DEBUG]  		found 2 col clusters (in 0.50291 secs)
2025-04-21 22:55:35,839 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1651, 6) (remaining tasks 26)
2025-04-21 22:55:36,938 [DEBUG]  		found 2 col clusters (in 1.09880 secs)
2025-04-21 22:55:36,939 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (199, 6) (remaining tasks 27)
2025-04-21 22:55:37,333 [DEBUG]  		found 3 col clusters (in 0.39368 secs)
2025-04-21 22:55:37,333 [DEBUG]  OP: Operation.CREATE_LEAF on slice (292, 1) (remaining tasks 29)
2025-04-21 22:55:37,334 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00047 secs)
2025-04-21 22:55:37,334 [DEBUG]  OP: Operation.CREATE_LEAF on slice (292, 1) (remaining tasks 28)
2025-04-21 22:55:37,334 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00044 secs)
2025-04-21 22:55:37,335 [DEBUG]  OP: Operation.CREATE_LEAF on slice (452, 1) (remaining tasks 27)
2025-04-21 22:55:37,335 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00052 secs)
2025-04-21 22:55:37,336 [DEBUG]  OP: Operation.CREATE_LEAF on slice (452, 1) (remaining tasks 26)
2025-04-21 22:55:37,336 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00055 secs)
2025-04-21 22:55:37,337 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (594, 3) (remaining tasks 25)
2025-04-21 22:55:37,588 [DEBUG]  		found 1 col clusters (in 0.25127 secs)
2025-04-21 22:55:37,588 [DEBUG]  OP: Operation.CREATE_LEAF on slice (594, 1) (remaining tasks 25)
2025-04-21 22:55:37,589 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[7] (in 0.00047 secs)
2025-04-21 22:55:37,589 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (545, 4) (remaining tasks 24)
2025-04-21 22:55:37,629 [DEBUG]  		found 2 row clusters (in 0.03953 secs)
2025-04-21 22:55:37,629 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (120, 4) (remaining tasks 25)
2025-04-21 22:55:37,690 [DEBUG]  		found 2 row clusters (in 0.06103 secs)
2025-04-21 22:55:37,691 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (124, 3) (remaining tasks 26)
2025-04-21 22:55:37,827 [DEBUG]  		found 1 col clusters (in 0.13623 secs)
2025-04-21 22:55:37,827 [DEBUG]  OP: Operation.CREATE_LEAF on slice (124, 1) (remaining tasks 26)
2025-04-21 22:55:37,828 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[7] (in 0.00055 secs)
2025-04-21 22:55:37,828 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (236, 4) (remaining tasks 25)
2025-04-21 22:55:38,040 [DEBUG]  		found 1 col clusters (in 0.21115 secs)
2025-04-21 22:55:38,040 [DEBUG]  OP: Operation.CREATE_LEAF on slice (236, 1) (remaining tasks 25)
2025-04-21 22:55:38,040 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.00036 secs)
2025-04-21 22:55:38,040 [DEBUG]  OP: Operation.CREATE_LEAF on slice (236, 1) (remaining tasks 24)
2025-04-21 22:55:38,041 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[9] (in 0.00039 secs)
2025-04-21 22:55:38,041 [DEBUG]  OP: Operation.CREATE_LEAF on slice (236, 1) (remaining tasks 23)
2025-04-21 22:55:38,041 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[10] (in 0.00039 secs)
2025-04-21 22:55:38,042 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (138, 7) (remaining tasks 22)
2025-04-21 22:55:38,066 [DEBUG]  		found 2 row clusters (in 0.02456 secs)
2025-04-21 22:55:38,078 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (204, 5) (remaining tasks 23)
2025-04-21 22:55:38,328 [DEBUG]  		found 1 col clusters (in 0.24974 secs)
2025-04-21 22:55:38,328 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (233, 5) (remaining tasks 23)
2025-04-21 22:55:38,586 [DEBUG]  		found 2 col clusters (in 0.25737 secs)
2025-04-21 22:55:38,586 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (83, 4) (remaining tasks 24)
2025-04-21 22:55:38,640 [DEBUG]  		found 2 row clusters (in 0.05330 secs)
2025-04-21 22:55:38,640 [DEBUG]  OP: Operation.NAIVE_FACTORIZATION on slice (27, 5) (remaining tasks 25)
2025-04-21 22:55:38,645 [DEBUG]  		naive factorization 5 columns (in 0.00442 secs)
2025-04-21 22:55:38,646 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (206, 5) (remaining tasks 24)
2025-04-21 22:55:39,007 [DEBUG]  		found 1 col clusters (in 0.36116 secs)
2025-04-21 22:55:39,007 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (273, 5) (remaining tasks 24)
2025-04-21 22:55:39,339 [DEBUG]  		found 2 col clusters (in 0.33140 secs)
2025-04-21 22:55:39,340 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (189, 5) (remaining tasks 25)
2025-04-21 22:55:39,611 [DEBUG]  		found 1 col clusters (in 0.27120 secs)
2025-04-21 22:55:39,611 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (1511, 5) (remaining tasks 25)
2025-04-21 22:55:39,702 [DEBUG]  		found 2 row clusters (in 0.09096 secs)
2025-04-21 22:55:39,703 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1172, 1) (remaining tasks 26)
2025-04-21 22:55:39,704 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00093 secs)
2025-04-21 22:55:39,704 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1172, 4) (remaining tasks 25)
2025-04-21 22:55:39,925 [DEBUG]  		found 1 col clusters (in 0.22054 secs)
2025-04-21 22:55:39,925 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (1651, 5) (remaining tasks 25)
2025-04-21 22:55:40,621 [DEBUG]  		found 1 col clusters (in 0.69556 secs)
2025-04-21 22:55:40,621 [DEBUG]  OP: Operation.CREATE_LEAF on slice (1651, 1) (remaining tasks 25)
2025-04-21 22:55:40,622 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[6] (in 0.00054 secs)
2025-04-21 22:55:40,622 [DEBUG]  OP: Operation.CREATE_LEAF on slice (199, 1) (remaining tasks 24)
2025-04-21 22:55:40,622 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[0] (in 0.00039 secs)
2025-04-21 22:55:40,623 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (199, 4) (remaining tasks 23)
2025-04-21 22:55:40,824 [DEBUG]  		found 1 col clusters (in 0.20069 secs)
2025-04-21 22:55:40,824 [DEBUG]  OP: Operation.CREATE_LEAF on slice (199, 1) (remaining tasks 23)
2025-04-21 22:55:40,824 [DEBUG]  		 created leaf IdentityNumericLeaf for scope=[5] (in 0.00032 secs)
2025-04-21 22:55:40,824 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (594, 3) (remaining tasks 22)
2025-04-21 22:55:40,883 [DEBUG]  		found 2 row clusters (in 0.05809 secs)
2025-04-21 22:55:40,883 [DEBUG]  OP: Operation.SPLIT_COLUMNS on slice (508, 4) (remaining tasks 23)
2025-04-21 22:55:41,068 [DEBUG]  		found 3 col clusters (in 0.18466 secs)
2025-04-21 22:55:41,068 [DEBUG]  OP: Operation.NAIVE_FACTORIZATION on slice (37, 4) (remaining tasks 25)
2025-04-21 22:55:41,072 [DEBUG]  		naive factorization 4 columns (in 0.00327 secs)
2025-04-21 22:55:41,072 [DEBUG]  OP: Operation.NAIVE_FACTORIZATION on slice (48, 4) (remaining tasks 24)
2025-04-21 22:55:41,076 [DEBUG]  		naive factorization 4 columns (in 0.00348 secs)
2025-04-21 22:55:41,076 [DEBUG]  OP: Operation.NAIVE_FACTORIZATION on slice (72, 4) (remaining tasks 23)
2025-04-21 22:55:41,082 [DEBUG]  		naive factorization 4 columns (in 0.00572 secs)
2025-04-21 22:55:41,082 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (124, 3) (remaining tasks 22)
2025-04-21 22:55:41,127 [DEBUG]  		found 2 row clusters (in 0.04485 secs)
2025-04-21 22:55:41,128 [DEBUG]  OP: Operation.SPLIT_ROWS on slice (236, 4) (remaining tasks 23)
2025-04-21 22:55:41,192 [DEBUG]  		found 2 row clusters (in 0.06448 secs)
