query_no,query,cardinality_predict,cardinality_true,q_error,latency_ms,generated_spn_calls,latency_generated_code
12,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 532.896 AND f2 < 1019.3 AND f10 = 0.288;,1.0,0,1.0,1.9982429985248018,0,0.0
13,SELECT COUNT(*) FROM gt_2011 WHERE f6 = 1070.9 AND f10 = 1.479 AND f8 <= 124.426;,1.0,0,1.0,3.0020159974810667,0,0.0
14,SELECT COUNT(*) FROM gt_2011 WHERE f11 < 64.153 AND f3 < 91.855;,2785.1920465070034,2818,1.0117794223684295,1.0764629987534136,0,0.0
15,SELECT COUNT(*) FROM gt_2011 WHERE f3 <= 73.025 AND f9 = 12.298;,3.8320209973754245,5,1.3047945205479123,2.385054998740088,0,0.0
16,SELECT COUNT(*) FROM gt_2011 WHERE f7 > 530.661;,6594.999999999998,6595,1.0000000000000002,1.7711129985400476,0,0.0
17,SELECT COUNT(*) FROM gt_2011 WHERE f1 >= 22.117;,2222.0000000000064,2224,1.000900090008998,1.1236569989705458,0,0.0
18,SELECT COUNT(*) FROM gt_2011 WHERE f7 = 549.93 AND f5 >= 26.255;,2.011936488782554,0,2.011936488782554,3.4374900023976807,0,0.0
19,SELECT COUNT(*) FROM gt_2011 WHERE f3 = 90.023 AND f2 > 1020.7 AND f11 < 63.386 AND f4 > 3.758 AND f8 >= 111.88;,1.0,0,1.0,2.4122750000969972,0,0.0
20,SELECT COUNT(*) FROM gt_2011 WHERE f8 >= 132.69 AND f4 = 4.056 AND f1 < 24.03 AND f9 >= 10.751;,1.0,0,1.0,3.45127400214551,0,0.0
21,SELECT COUNT(*) FROM gt_2011 WHERE f8 = 158.95 AND f6 < 1099.9;,1.0,0,1.0,2.828132001013728,0,0.0
22,SELECT COUNT(*) FROM gt_2011 WHERE f1 > 14.735 AND f11 = 54.284 AND f8 > 157.286 AND f6 > 1093.7 AND f9 >= 11.935;,1.0,0,1.0,4.7157289991446305,0,0.0
23,SELECT COUNT(*) FROM gt_2011 WHERE f2 = 1015.6 AND f11 > 66.068;,18.466295555065514,21,1.1372069691714353,0.9521710016997531,0,0.0
24,SELECT COUNT(*) FROM gt_2011 WHERE f6 <= 1060.6 AND f11 <= 56.914;,378.11885245901703,353,1.0711582222635043,2.141405999282142,0,0.0
25,SELECT COUNT(*) FROM gt_2011 WHERE f8 > 151.228;,1630.9999999999977,1631,1.0000000000000013,1.5708559985796455,0,0.0
26,SELECT COUNT(*) FROM gt_2011 WHERE f11 > 56.914 AND f7 > 532.896 AND f10 <= 0.911 AND f1 <= 15.56 AND f5 = 32.506;,1.0,0,1.0,4.442498000571504,0,0.0
27,SELECT COUNT(*) FROM gt_2011 WHERE f8 = 145.032 AND f11 >= 54.879 AND f9 > 13.566 AND f2 > 1016.3;,1.0,0,1.0,3.3976459999394137,0,0.0
28,SELECT COUNT(*) FROM gt_2011 WHERE f2 <= 1020.7 AND f8 > 133.67;,3753.4675529123692,3763,1.0025396375360256,1.6227129999606404,0,0.0
29,SELECT COUNT(*) FROM gt_2011 WHERE f5 < 28.831 AND f3 <= 81.314 AND f4 < 4.39;,2038.8222189216008,2120,1.0398160174658764,2.6520700012042653,0,0.0
30,SELECT COUNT(*) FROM gt_2011 WHERE f7 <= 550.13 AND f5 < 23.666 AND f4 < 4.084;,1794.637964139234,1889,1.052579984234327,3.218002999346936,0,0.0
31,SELECT COUNT(*) FROM gt_2011 WHERE f6 > 1087.7 AND f4 >= 3.253 AND f3 > 70.882 AND f9 <= 12.218 AND f10 < 0.964;,311.0374621038876,382,1.2281478810176591,3.3212849994015414,0,0.0
32,SELECT COUNT(*) FROM gt_2011 WHERE f7 <= 550.11 AND f9 > 11.959 AND f8 >= 111.72 AND f6 > 1099.9;,1298.1188782489721,1299,1.0006787681512008,4.527396002231399,0,0.0
33,SELECT COUNT(*) FROM gt_2011 WHERE f10 = 2.708 AND f6 < 1057.0 AND f5 <= 25.418;,1.0,0,1.0,3.554352999344701,0,0.0
34,SELECT COUNT(*) FROM gt_2011 WHERE f1 < 12.935 AND f5 > 19.943;,2368.69927039569,2378,1.003926513475371,2.8647500002989545,0,0.0
35,SELECT COUNT(*) FROM gt_2011 WHERE f2 < 1023.6 AND f9 <= 11.784 AND f6 < 1085.5 AND f11 <= 53.981;,303.6924053851368,331,1.089918595693008,3.332862997922348,0,0.0
36,SELECT COUNT(*) FROM gt_2011 WHERE f1 = 16.087 AND f3 = 96.204 AND f4 = 4.408 AND f5 <= 23.364 AND f7 < 550.24;,1.0,0,1.0,3.9261620004253928,0,0.0
37,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 549.9;,3984.9999999999995,3985,1.0000000000000002,1.6085650022432674,0,0.0
38,SELECT COUNT(*) FROM gt_2011 WHERE f8 = 148.325 AND f4 = 4.924 AND f1 <= 15.845 AND f7 < 549.8;,1.0,0,1.0,3.325577999930829,0,0.0
39,SELECT COUNT(*) FROM gt_2011 WHERE f11 < 58.982;,1481.9999999999975,1482,1.0000000000000018,0.8025020033528563,0,0.0
40,SELECT COUNT(*) FROM gt_2011 WHERE f7 = 549.75 AND f2 >= 1013.1;,14.310566117457833,17,1.187933437466269,1.7693640002107713,0,0.0
41,SELECT COUNT(*) FROM gt_2011 WHERE f6 > 1094.9;,2295.0,2295,1.0,1.5502239984925836,0,0.0
42,SELECT COUNT(*) FROM gt_2011 WHERE f8 = 133.78;,81.99999999999997,82,1.0000000000000004,1.6445910005131736,0,0.0
43,SELECT COUNT(*) FROM gt_2011 WHERE f5 <= 20.082 AND f8 < 111.72 AND f1 >= 22.877 AND f4 < 5.16;,111.91436162436108,65,1.721759409605555,3.6503009978332557,0,0.0
44,SELECT COUNT(*) FROM gt_2011 WHERE f3 = 87.952 AND f9 > 14.008 AND f10 <= 0.844 AND f8 = 146.142;,1.0,0,1.0,3.2523899972147774,0,0.0
45,SELECT COUNT(*) FROM gt_2011 WHERE f9 = 12.813 AND f3 >= 76.751 AND f11 <= 81.728;,1.0,1,1.0,2.608918999612797,0,0.0
46,SELECT COUNT(*) FROM gt_2011 WHERE f4 < 4.39 AND f5 = 25.483 AND f3 = 66.346 AND f10 = 0.267 AND f8 > 134.01;,1.0,0,1.0,3.680863002955448,0,0.0
47,SELECT COUNT(*) FROM gt_2011 WHERE f1 < 9.146 AND f9 = 10.661 AND f7 <= 549.96 AND f2 >= 1014.6 AND f4 <= 3.84;,1.0,0,1.0,3.6573670004145242,0,0.0
48,SELECT COUNT(*) FROM gt_2011 WHERE f3 >= 89.026 AND f6 < 1062.5 AND f7 = 549.93 AND f8 >= 111.568;,6.701191199394894,9,1.3430448008725202,3.740773998288205,0,0.0
49,SELECT COUNT(*) FROM gt_2011 WHERE f1 < 11.725 AND f11 > 61.902;,1978.3552891202846,1993,1.0074024675750872,1.4760699996259063,0,0.0
50,SELECT COUNT(*) FROM gt_2011 WHERE f6 <= 1100.0 AND f11 <= 58.42 AND f4 > 4.562;,101.63615888006818,75,1.3551487850675756,2.4134589984896593,0,0.0
51,SELECT COUNT(*) FROM gt_2011 WHERE f10 <= 1.208 AND f5 = 29.235 AND f4 = 3.645 AND f7 = 542.9 AND f1 < 26.163;,1.0,0,1.0,4.112352999072755,0,0.0
52,SELECT COUNT(*) FROM gt_2011 WHERE f4 >= 4.82 AND f9 >= 11.758 AND f3 >= 91.553 AND f11 < 61.008 AND f6 > 1084.1;,17.7106068344267,9,1.9678452038251888,3.6411890032468364,0,0.0
53,SELECT COUNT(*) FROM gt_2011 WHERE f4 >= 3.359 AND f3 > 83.467;,2720.878095713022,2737,1.0059252578468618,0.5672480001521762,0,0.0
54,SELECT COUNT(*) FROM gt_2011 WHERE f7 > 549.91 AND f9 < 10.783 AND f3 >= 90.245 AND f4 > 4.041;,2.641416085914987,0,2.641416085914987,3.053436998015968,0,0.0
55,SELECT COUNT(*) FROM gt_2011 WHERE f11 <= 56.914 AND f6 > 1062.5 AND f9 = 10.568 AND f4 = 4.747 AND f7 <= 550.05;,1.0,0,1.0,4.393766001157928,0,0.0
56,SELECT COUNT(*) FROM gt_2011 WHERE f4 < 3.504 AND f3 < 71.467;,267.8827330155517,277,1.0340345451975026,0.6086649991630111,0,0.0
57,SELECT COUNT(*) FROM gt_2011 WHERE f11 <= 59.492 AND f2 > 1007.3 AND f1 <= 15.277;,49.68046418778097,51,1.0265604565857414,1.5627249995304737,0,0.0
58,SELECT COUNT(*) FROM gt_2011 WHERE f7 = 542.9 AND f9 > 12.038 AND f6 > 1100.0 AND f11 < 61.179;,1.0,0,1.0,4.374199001176748,0,0.0
59,SELECT COUNT(*) FROM gt_2011 WHERE f8 = 132.93 AND f6 > 1083.2 AND f10 > 1.602 AND f7 > 549.8;,1.0,2,2.0,3.796365999733098,0,0.0
60,SELECT COUNT(*) FROM gt_2011 WHERE f10 >= 0.93 AND f11 < 58.739 AND f4 < 4.112 AND f6 = 1087.2;,1.0,1,1.0,2.5810210026975255,0,0.0
61,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 542.9 AND f3 >= 62.576 AND f11 <= 64.038;,895.291590349469,834,1.073491115526941,2.143167999747675,0,0.0
62,SELECT COUNT(*) FROM gt_2011 WHERE f1 = 16.366;,1.0000000000000009,1,1.0000000000000009,1.065496002411237,0,0.0
63,SELECT COUNT(*) FROM gt_2011 WHERE f4 >= 3.879;,4518.9999999999045,4520,1.0002212878955732,0.39151199962361716,0,0.0
64,SELECT COUNT(*) FROM gt_2011 WHERE f4 > 4.455 AND f7 = 549.9 AND f3 < 87.952;,2.6375739766964603,4,1.5165451416115225,2.095080999424681,0,0.0
65,SELECT COUNT(*) FROM gt_2011 WHERE f7 > 550.06;,1547.0,1547,1.0,1.5839400002732873,0,0.0
66,SELECT COUNT(*) FROM gt_2011 WHERE f10 < 0.59;,1334.0000000000246,1334,1.0000000000000184,0.5364500029827468,0,0.0
67,SELECT COUNT(*) FROM gt_2011 WHERE f8 < 111.77 AND f7 <= 550.14 AND f9 > 10.511;,398.60995830617605,351,1.1356409068552025,3.992349000327522,0,0.0
68,SELECT COUNT(*) FROM gt_2011 WHERE f5 = 29.88 AND f11 <= 72.164 AND f6 = 1098.3;,1.0,0,1.0,3.6727949991472997,0,0.0
69,SELECT COUNT(*) FROM gt_2011 WHERE f11 > 68.769;,2889.999999999976,2890,1.0000000000000084,0.8140219979395624,0,0.0
70,SELECT COUNT(*) FROM gt_2011 WHERE f10 < 1.451 AND f1 = 21.549 AND f7 = 550.1 AND f3 <= 60.788 AND f4 <= 4.39;,1.0,0,1.0,2.737920000072336,0,0.0
71,SELECT COUNT(*) FROM gt_2011 WHERE f9 = 12.02 AND f7 <= 549.65 AND f5 >= 31.903;,1.0,0,1.0,4.347008998593083,0,0.0
72,SELECT COUNT(*) FROM gt_2011 WHERE f5 = 23.965 AND f11 < 55.789 AND f1 <= 18.841 AND f9 >= 10.61 AND f7 > 549.9;,1.0,0,1.0,5.225111999607179,0,0.0
73,SELECT COUNT(*) FROM gt_2011 WHERE f6 >= 1093.7 AND f2 > 1011.7 AND f4 > 4.434 AND f7 < 549.97 AND f11 = 62.376;,1.0,0,1.0,3.3921680005732924,0,0.0
74,SELECT COUNT(*) FROM gt_2011 WHERE f1 <= 25.585;,6225.0000000000055,6225,1.0000000000000009,1.0312499980500434,0,0.0
75,SELECT COUNT(*) FROM gt_2011 WHERE f2 < 1017.32 AND f4 >= 3.534 AND f1 < 19.897 AND f6 <= 1100.1;,2383.5034988869006,1909,1.2485612880497121,2.7264970012765843,0,0.0
76,SELECT COUNT(*) FROM gt_2011 WHERE f10 < 1.662 AND f5 < 24.228 AND f7 <= 547.18 AND f6 = 1064.29;,1.0,0,1.0,4.2170329979853705,0,0.0
77,SELECT COUNT(*) FROM gt_2011 WHERE f9 >= 11.891 AND f10 = 2.21 AND f6 = 1100.2;,1.0,0,1.0,3.2706230012991,0,0.0
78,SELECT COUNT(*) FROM gt_2011 WHERE f11 < 62.119 AND f5 = 23.965;,1.0,0,1.0,2.7721210026356857,0,0.0
79,SELECT COUNT(*) FROM gt_2011 WHERE f11 > 78.466 AND f1 >= 6.11;,793.2724106141224,780,1.0170159110437467,1.4216589988791384,0,0.0
80,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 534.098 AND f1 >= 23.117 AND f10 > 0.477;,17.912917570615626,20,1.1165127021411647,2.4031479988479987,0,0.0
81,SELECT COUNT(*) FROM gt_2011 WHERE f9 >= 13.748 AND f4 <= 4.347;,38.444667156004776,3,12.814889052001591,1.9762049996643327,0,0.0
82,SELECT COUNT(*) FROM gt_2011 WHERE f4 < 4.39 AND f6 > 1060.04 AND f10 = 1.363;,1.0,0,1.0,1.9897620004485361,0,0.0
83,SELECT COUNT(*) FROM gt_2011 WHERE f8 <= 133.67 AND f7 >= 537.948;,2735.0,2735,1.0,2.4651839994476177,0,0.0
84,SELECT COUNT(*) FROM gt_2011 WHERE f11 >= 64.51 AND f10 < 1.755;,3133.783191487897,2988,1.048789555384169,1.279217998671811,0,0.0
85,SELECT COUNT(*) FROM gt_2011 WHERE f11 > 64.51 AND f6 > 1099.7 AND f2 = 1015.2 AND f8 <= 150.247;,1.0,0,1.0,3.1096179991436657,0,0.0
86,SELECT COUNT(*) FROM gt_2011 WHERE f5 = 23.782 AND f1 >= 8.831 AND f2 >= 1016.6 AND f11 < 63.615;,1.0,0,1.0,3.605065998272039,0,0.0
87,SELECT COUNT(*) FROM gt_2011 WHERE f6 > 1088.4 AND f11 <= 64.51;,2150.835313838179,2128,1.010730880563054,2.114754999638535,0,0.0
88,SELECT COUNT(*) FROM gt_2011 WHERE f10 < 1.062 AND f5 = 25.418 AND f8 > 133.66 AND f11 >= 65.791 AND f4 >= 3.147;,1.0,0,1.0,3.95154400030151,0,0.0
89,SELECT COUNT(*) FROM gt_2011 WHERE f10 = 1.221 AND f7 = 537.948 AND f4 < 4.514 AND f6 > 1083.6;,1.0,0,1.0,3.0545629997504875,0,0.0
90,SELECT COUNT(*) FROM gt_2011 WHERE f5 < 29.694 AND f1 >= 23.828 AND f4 <= 3.131 AND f10 = 0.451;,1.0,0,1.0,3.2147840029210784,0,0.0
91,SELECT COUNT(*) FROM gt_2011 WHERE f5 > 24.131 AND f9 > 11.946 AND f2 < 1005.9 AND f6 <= 1061.6 AND f1 < 13.134;,1.0,0,1.0,4.851877998589771,0,0.0
92,SELECT COUNT(*) FROM gt_2011 WHERE f9 >= 11.994 AND f6 < 1087.2 AND f8 <= 138.334 AND f7 > 550.03;,67.70380646830472,30,2.2567935489434907,4.496090001339326,0,0.0
93,SELECT COUNT(*) FROM gt_2011 WHERE f1 > 17.388 AND f7 = 549.97 AND f6 > 1100.0 AND f11 >= 73.063 AND f10 > 3.978;,1.0,0,1.0,3.8005770002200734,0,0.0
94,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 549.93;,4255.999999999999,4256,1.0000000000000002,1.6617219989711884,0,0.0
95,SELECT COUNT(*) FROM gt_2011 WHERE f3 < 95.103 AND f7 < 549.8;,3162.97907907132,3166,1.0009550872304749,1.846324001235189,0,0.0
96,SELECT COUNT(*) FROM gt_2011 WHERE f7 <= 531.002 AND f9 > 11.935 AND f5 < 24.271 AND f10 > 0.751;,1.0,0,1.0,4.367932000604924,0,0.0
97,SELECT COUNT(*) FROM gt_2011 WHERE f1 > 14.974 AND f10 < 0.792 AND f8 < 133.81 AND f11 < 76.308;,383.09898090986655,461,1.203344365221534,2.7080280015070457,0,0.0
98,SELECT COUNT(*) FROM gt_2011 WHERE f8 >= 132.77 AND f10 < 1.255 AND f9 = 11.935 AND f4 <= 4.48 AND f11 <= 62.909;,1.0,1,1.0,3.8748070001020096,0,0.0
99,SELECT COUNT(*) FROM gt_2011 WHERE f6 <= 1084.9 AND f9 < 10.61 AND f2 <= 1009.2 AND f8 = 146.142;,1.0,0,1.0,3.725787999428576,0,0.0
100,SELECT COUNT(*) FROM gt_2011 WHERE f1 >= 20.851 AND f4 < 4.219 AND f11 = 67.654;,1.0,0,1.0,1.5254330028255936,0,0.0
101,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 549.8 AND f3 = 77.161;,1.2729658792650882,1,1.2729658792650882,1.8508029970689677,0,0.0
102,SELECT COUNT(*) FROM gt_2011 WHERE f11 = 63.134 AND f10 > 1.692;,1.0,0,1.0,1.1031280009774491,0,0.0
103,SELECT COUNT(*) FROM gt_2011 WHERE f10 < 0.267 AND f3 < 69.7;,97.4441317589328,148,1.5188190127871164,0.7709380006417632,0,0.0
104,SELECT COUNT(*) FROM gt_2011 WHERE f6 = 1085.8;,46.000000000000014,46,1.0000000000000002,1.7043000007106457,0,0.0
105,SELECT COUNT(*) FROM gt_2011 WHERE f2 = 1019.7 AND f8 >= 140.888 AND f10 < 0.316 AND f11 < 67.654 AND f6 > 1100.1;,1.0,1,1.0,3.1558029986626934,0,0.0
106,SELECT COUNT(*) FROM gt_2011 WHERE f4 <= 4.445 AND f1 >= 10.992 AND f9 >= 11.946 AND f7 > 549.91;,939.8687714103373,977,1.039506822355577,3.7600899995595682,0,0.0
107,SELECT COUNT(*) FROM gt_2011 WHERE f5 < 32.373 AND f8 <= 114.36 AND f2 <= 1023.3 AND f6 <= 1067.5 AND f1 <= 6.11;,17.19244489307515,9,1.910271654786128,4.461487002117792,0,0.0
108,SELECT COUNT(*) FROM gt_2011 WHERE f4 < 3.114 AND f5 < 31.192 AND f2 <= 1012.5 AND f8 >= 147.42;,1.0,0,1.0,3.267381998739438,0,0.0
109,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 549.017 AND f9 <= 11.784 AND f2 >= 1008.49;,230.67576710845876,280,1.2138249435986488,3.0132259998936206,0,0.0
110,SELECT COUNT(*) FROM gt_2011 WHERE f5 >= 31.622 AND f10 <= 1.363 AND f8 > 112.756;,818.4894175266395,901,1.1008083680821383,3.2669559986970853,0,0.0
111,SELECT COUNT(*) FROM gt_2011 WHERE f10 < 0.667 AND f2 < 1010.5;,388.7358265154724,569,1.4637189607666705,0.665479001327185,0,0.0
112,SELECT COUNT(*) FROM gt_2011 WHERE f1 > 12.749 AND f8 > 130.745 AND f2 <= 1015.2 AND f9 >= 10.69;,1955.0580270015778,2491,1.2741309800509515,3.382915998372482,0,0.0
113,SELECT COUNT(*) FROM gt_2011 WHERE f9 <= 14.008 AND f3 >= 87.377 AND f4 = 4.13 AND f10 <= 0.288;,1.0,0,1.0,2.653604002262,0,0.0
114,SELECT COUNT(*) FROM gt_2011 WHERE f6 < 1087.2 AND f4 >= 4.001 AND f9 <= 13.858 AND f1 = 9.633 AND f3 < 83.172;,1.0,0,1.0,3.8328329974319786,0,0.0
115,SELECT COUNT(*) FROM gt_2011 WHERE f6 >= 1099.7 AND f5 < 29.88 AND f2 = 1013.6 AND f3 = 88.174 AND f8 = 126.304;,1.0,0,1.0,4.167734998191008,0,0.0
116,SELECT COUNT(*) FROM gt_2011 WHERE f9 > 13.359 AND f4 < 4.82;,710.9722488848689,657,1.0821495416816878,2.0090439975319896,0,0.0
117,SELECT COUNT(*) FROM gt_2011 WHERE f3 <= 76.219;,2668.000000000007,2668,1.0000000000000027,0.46224200195865706,0,0.0
118,SELECT COUNT(*) FROM gt_2011 WHERE f7 >= 549.87 AND f6 > 1092.9 AND f10 < 1.363 AND f2 = 1011.6 AND f11 = 74.036;,1.0,0,1.0,3.4151200015912764,0,0.0
119,SELECT COUNT(*) FROM gt_2011 WHERE f2 = 1013.2 AND f9 > 11.531 AND f5 >= 19.331 AND f3 >= 95.103 AND f6 = 1085.2;,1.0,0,1.0,4.63597199996002,0,0.0
120,SELECT COUNT(*) FROM gt_2011 WHERE f3 <= 62.576 AND f11 <= 55.316 AND f9 < 11.758;,63.28603393408127,83,1.31150579109528,2.7472040019347332,0,0.0
121,SELECT COUNT(*) FROM gt_2011 WHERE f11 < 60.361 AND f7 <= 549.92 AND f1 < 7.046;,8.380940437972944,2,4.190470218986472,2.619135000713868,0,0.0
122,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 550.02 AND f2 < 1012.0 AND f11 >= 74.872 AND f3 > 59.881 AND f8 < 159.51;,435.3070708143552,191,2.2790946115934827,3.2812720019137487,0,0.0
123,SELECT COUNT(*) FROM gt_2011 WHERE f8 <= 133.79 AND f10 = 2.295 AND f2 >= 1014.7 AND f11 <= 71.135;,1.0,0,1.0,2.386706000834238,0,0.0
124,SELECT COUNT(*) FROM gt_2011 WHERE f7 = 550.02 AND f2 <= 1015.2 AND f10 >= 0.333 AND f6 >= 1058.9;,58.24667017438059,56,1.0401191102567962,3.0698470000061207,0,0.0
125,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 531.446 AND f11 <= 58.982 AND f6 = 1085.3 AND f5 > 25.316 AND f8 > 135.03;,1.0,0,1.0,5.1128820014128,0,0.0
126,SELECT COUNT(*) FROM gt_2011 WHERE f4 >= 3.253 AND f9 <= 13.206 AND f5 < 30.246 AND f7 <= 544.75 AND f2 > 1018.7;,95.69010446091775,119,1.2435977645797491,4.5303370025067125,0,0.0
127,SELECT COUNT(*) FROM gt_2011 WHERE f2 < 1017.1;,5246.999999999999,5247,1.0000000000000002,0.29384599838522263,0,0.0
128,SELECT COUNT(*) FROM gt_2011 WHERE f9 <= 13.42;,5781.000000000001,5781,1.0000000000000002,2.0634559987229295,0,0.0
129,SELECT COUNT(*) FROM gt_2011 WHERE f5 >= 23.965;,4744.999999999995,4745,1.0000000000000009,2.3446539998985827,0,0.0
130,SELECT COUNT(*) FROM gt_2011 WHERE f6 > 1083.6;,5387.0,5387,1.0,1.657120999880135,0,0.0
131,SELECT COUNT(*) FROM gt_2011 WHERE f8 = 133.81 AND f9 > 11.828 AND f7 > 549.75 AND f3 >= 86.467;,5.768444715298592,7,1.2134986717364524,3.952275998017285,0,0.0
132,SELECT COUNT(*) FROM gt_2011 WHERE f6 < 1093.3 AND f8 >= 133.14 AND f3 > 95.684;,230.62255237396153,238,1.0319892722983819,2.766427001915872,0,0.0
133,SELECT COUNT(*) FROM gt_2011 WHERE f6 > 1093.3 AND f11 = 60.475;,1.0,0,1.0,2.0323640019341838,0,0.0
134,SELECT COUNT(*) FROM gt_2011 WHERE f9 > 11.771 AND f4 > 4.924;,884.9133543036539,886,1.0012279684683945,2.122794001479633,0,0.0
135,SELECT COUNT(*) FROM gt_2011 WHERE f6 >= 1074.8 AND f5 <= 32.621 AND f7 > 549.93;,2222.5732687184336,2224,1.000641927670798,3.9009680003800895,0,0.0
136,SELECT COUNT(*) FROM gt_2011 WHERE f4 < 3.534 AND f5 < 24.094;,1432.6381320605947,1465,1.0225890036117204,2.4669529993843753,0,0.0
137,SELECT COUNT(*) FROM gt_2011 WHERE f9 >= 11.881 AND f5 = 32.028;,1.0,1,1.0,3.3917459986696485,0,0.0
138,SELECT COUNT(*) FROM gt_2011 WHERE f10 < 1.626;,5258.999999999701,5259,1.0000000000000568,0.5482679989654571,0,0.0
139,SELECT COUNT(*) FROM gt_2011 WHERE f3 > 67.866 AND f4 > 4.282 AND f5 = 25.752;,1.0,0,1.0,2.590891999716405,0,0.0
140,SELECT COUNT(*) FROM gt_2011 WHERE f9 > 10.587;,6667.999999999999,6668,1.0000000000000002,1.97584600027767,0,0.0
141,SELECT COUNT(*) FROM gt_2011 WHERE f10 > 1.852 AND f5 >= 23.436 AND f9 < 11.771 AND f11 >= 60.475 AND f4 > 4.48;,1.1621042958988443,1,1.1621042958988443,4.073593998327851,0,0.0
142,SELECT COUNT(*) FROM gt_2011 WHERE f3 <= 92.158 AND f1 <= 24.313;,4742.427527516914,4675,1.0144230005383772,1.1648600011540111,0,0.0
143,SELECT COUNT(*) FROM gt_2011 WHERE f8 < 111.79;,888.0000000000007,888,1.0000000000000007,1.6180749989871401,0,0.0
144,SELECT COUNT(*) FROM gt_2011 WHERE f9 >= 13.828;,963.9999999999998,964,1.0000000000000002,1.9570660006138496,0,0.0
145,SELECT COUNT(*) FROM gt_2011 WHERE f11 >= 72.566 AND f8 = 140.888 AND f1 < 22.877;,1.0,0,1.0,2.582228000392206,0,0.0
146,SELECT COUNT(*) FROM gt_2011 WHERE f3 = 85.88 AND f2 < 1011.8 AND f7 <= 549.338 AND f4 < 4.468 AND f6 = 1099.9;,1.0,0,1.0,3.206378001777921,0,0.0
147,SELECT COUNT(*) FROM gt_2011 WHERE f5 <= 30.419 AND f1 >= 11.585 AND f4 = 3.626 AND f10 = 0.316;,1.0,0,1.0,3.4047900007863063,0,0.0
148,SELECT COUNT(*) FROM gt_2011 WHERE f7 > 529.378 AND f9 < 10.915 AND f8 = 150.247 AND f5 < 30.582;,1.0,0,1.0,4.997764997824561,0,0.0
149,SELECT COUNT(*) FROM gt_2011 WHERE f3 >= 96.204 AND f1 = 25.585 AND f5 = 24.047 AND f7 > 550.0 AND f10 = 2.708;,1.0,0,1.0,4.255796997313155,0,0.0
150,SELECT COUNT(*) FROM gt_2011 WHERE f7 < 548.222 AND f5 = 26.496;,1.0,1,1.0,3.274815000622766,0,0.0
151,SELECT COUNT(*) FROM gt_2011 WHERE f1 < 16.717 AND f6 > 1100.2 AND f7 <= 535.96 AND f8 < 153.48;,2.200133012178864,0,2.200133012178864,4.171819000475807,0,0.0
152,SELECT COUNT(*) FROM gt_2011 WHERE f8 > 111.75 AND f9 <= 11.839;,1831.0000000000027,1831,1.0000000000000016,2.7686659996106755,0,0.0
