query_no,query,cardinality_predict,cardinality_true,q_error,latency_ms,generated_spn_calls,latency_generated_code
24,SELECT COUNT(*) FROM raw1 WHERE f20 = 1.989 AND f10 >= 1.814 AND f40 <= 4.53;,1.0,0,1.0,0.5967040196992457,0,0.0
25,SELECT COUNT(*) FROM raw1 WHERE f16 <= 1.989 AND f21 < 2.014 AND f26 < 3.026 AND f17 >= 4.107;,245.0876588661327,255,1.040444064706177,0.712775974534452,0,0.0
26,SELECT COUNT(*) FROM raw1 WHERE f9 > 2.843 AND f32 >= 1.258;,10645.0800819446,10624,1.0019841944601469,0.5266139633022249,0,0.0
27,SELECT COUNT(*) FROM raw1 WHERE f8 >= 3.487 AND f29 <= 2.089;,2688.970541360051,2668,1.0078600229985197,0.48366200644522905,0,0.0
28,SELECT COUNT(*) FROM raw1 WHERE f41 <= 4.318 AND f34 > 2.665 AND f32 >= 1.08 AND f21 > 4.243;,1782.142145102147,1791,1.0049703414075006,0.6966060027480125,0,0.0
29,SELECT COUNT(*) FROM raw1 WHERE f37 = 4.492 AND f23 < 0.99 AND f20 <= 3.115;,1.0,0,1.0,0.5980440182611346,0,0.0
30,SELECT COUNT(*) FROM raw1 WHERE f2 < 1.831 AND f18 > 1.171;,7492.795286730258,7779,1.038197321869531,0.5454489728435874,0,0.0
31,SELECT COUNT(*) FROM raw1 WHERE f7 < 1.309 AND f41 <= 1.987 AND f35 < 2.266 AND f24 <= 0.948;,22.337559769433515,24,1.074423538100225,0.6536260480061173,0,0.0
32,SELECT COUNT(*) FROM raw1 WHERE f3 = 3.892 AND f12 = 3.682 AND f15 <= 1.791 AND f18 < 4.746 AND f23 <= 1.377;,1.0,0,1.0,0.7352940156124532,0,0.0
33,SELECT COUNT(*) FROM raw1 WHERE f9 > 4.361 AND f29 = 2.982 AND f30 = 3.998 AND f13 <= 2.781;,1.0,0,1.0,0.6785310106351972,0,0.0
34,SELECT COUNT(*) FROM raw1 WHERE f14 < 2.062 AND f7 > 3.016 AND f8 = 2.582;,1.0,0,1.0,0.5905099678784609,0,0.0
35,SELECT COUNT(*) FROM raw1 WHERE f17 > 3.678 AND f2 <= 1.728 AND f23 = 2.758;,1.0,0,1.0,0.6335190264508128,0,0.0
36,SELECT COUNT(*) FROM raw1 WHERE f18 <= 1.261 AND f32 < 1.08 AND f2 >= 1.953 AND f14 < 4.646;,70.11489973629658,121,1.7257387581681385,0.7293510134331882,0,0.0
37,SELECT COUNT(*) FROM raw1 WHERE f10 > 4.101 AND f34 <= 2.104 AND f29 = 3.786 AND f32 = 2.492;,1.0,0,1.0,0.6502080359496176,0,0.0
38,SELECT COUNT(*) FROM raw1 WHERE f34 >= 3.964 AND f33 <= 2.584;,2531.802172994153,2502,1.0119113401255606,0.49027398927137256,0,0.0
39,SELECT COUNT(*) FROM raw1 WHERE f14 = 2.363 AND f20 < 3.648 AND f10 = 3.149 AND f35 = 1.519 AND f34 = 0.911;,1.0,0,1.0,0.8013899787329137,0,0.0
40,SELECT COUNT(*) FROM raw1 WHERE f2 = 1.894 AND f35 > 3.999 AND f3 > 3.594 AND f34 < 4.699;,1.0,0,1.0,0.7604180136695504,0,0.0
41,SELECT COUNT(*) FROM raw1 WHERE f35 <= 3.38;,15115.999999999241,15116,1.0000000000000502,0.3813859657384455,0,0.0
42,SELECT COUNT(*) FROM raw1 WHERE f18 >= 1.591 AND f16 <= 3.277 AND f31 >= 3.781 AND f32 < 1.469;,573.8351029956425,544,1.0548439393302251,0.6608780240640044,0,0.0
43,SELECT COUNT(*) FROM raw1 WHERE f40 > 4.746 AND f2 < 1.728 AND f17 < 1.735 AND f9 >= 0.965;,22.959971157218746,17,1.3505865386599263,0.9397780522704124,0,0.0
44,SELECT COUNT(*) FROM raw1 WHERE f23 > 3.615 AND f16 = 3.609 AND f40 = 1.561;,1.0,0,1.0,0.586040026973933,0,0.0
45,SELECT COUNT(*) FROM raw1 WHERE f17 <= 2.985 AND f13 = 3.795 AND f34 = 1.763 AND f28 = 2.021 AND f2 < 2.014;,1.0,0,1.0,0.8158280397765338,0,0.0
46,SELECT COUNT(*) FROM raw1 WHERE f14 >= 2.15 AND f35 >= 1.897 AND f40 >= 4.222 AND f38 < 1.929 AND f9 > 1.962;,422.63185223143034,398,1.0618890759583677,0.7518709753639996,0,0.0
47,SELECT COUNT(*) FROM raw1 WHERE f16 >= 1.382 AND f9 > 3.057;,9272.827025076684,9303,1.003253913271726,0.4633400239981711,0,0.0
48,SELECT COUNT(*) FROM raw1 WHERE f27 > 3.153 AND f35 < 1.429 AND f9 >= 4.027 AND f13 > 2.903;,202.0510712414148,212,1.0492396734026617,0.6898510036990047,0,0.0
49,SELECT COUNT(*) FROM raw1 WHERE f41 > 3.548 AND f22 > 1.063 AND f33 = 3.924 AND f13 = 3.71 AND f5 < 3.544;,1.0,0,1.0,0.749580969568342,0,0.0
50,SELECT COUNT(*) FROM raw1 WHERE f12 < 2.037 AND f8 >= 1.763;,5582.453335150965,5567,1.0027758820102326,0.4694329691119492,0,0.0
51,SELECT COUNT(*) FROM raw1 WHERE f38 < 1.205;,2882.0000000000664,2882,1.000000000000023,0.38327701622620225,0,0.0
52,SELECT COUNT(*) FROM raw1 WHERE f5 <= 3.46 AND f7 >= 3.708 AND f21 < 3.298 AND f26 >= 4.202;,525.8623562015662,498,1.0559485064288476,0.6913630058988929,0,0.0
53,SELECT COUNT(*) FROM raw1 WHERE f41 > 4.75;,1440.9999999998374,1441,1.0000000000001128,0.3828200278803706,0,0.0
54,SELECT COUNT(*) FROM raw1 WHERE f12 >= 3.414 AND f27 <= 2.979;,4616.134414961357,4609,1.0015479312131388,0.5288920365273952,0,0.0
55,SELECT COUNT(*) FROM raw1 WHERE f39 = 1.431 AND f11 >= 0.971;,1.0,0,1.0,0.47932600136846304,0,0.0
56,SELECT COUNT(*) FROM raw1 WHERE f41 = 3.113;,1.0,0,1.0,0.3521869657561183,0,0.0
57,SELECT COUNT(*) FROM raw1 WHERE f13 > 2.434 AND f33 <= 1.76 AND f38 >= 1.618 AND f22 >= 3.842 AND f17 < 3.298;,460.49886744585933,431,1.0684428479022259,0.7689250051043928,0,0.0
58,SELECT COUNT(*) FROM raw1 WHERE f14 <= 2.536 AND f12 > 1.434 AND f5 = 2.873 AND f22 < 1.19;,1.0,0,1.0,0.6972519913688302,0,0.0
59,SELECT COUNT(*) FROM raw1 WHERE f20 <= 4.531 AND f22 < 4.005 AND f14 > 3.833;,4437.996419959888,4398,1.0090942291859681,0.5632729735225439,0,0.0
60,SELECT COUNT(*) FROM raw1 WHERE f33 = 3.066 AND f32 > 0.997 AND f14 > 4.269 AND f8 >= 2.186;,1.0,0,1.0,0.6555519648827612,0,0.0
61,SELECT COUNT(*) FROM raw1 WHERE f26 <= 4.451 AND f33 > 0.954 AND f4 >= 2.346 AND f13 >= 2.434;,7304.791173525912,7372,1.009200649940229,0.698099029250443,0,0.0
62,SELECT COUNT(*) FROM raw1 WHERE f35 <= 1.429 AND f33 > 4.441 AND f27 = 3.946 AND f34 > 4.566 AND f37 < 3.001;,1.0,0,1.0,0.7956160116009414,0,0.0
63,SELECT COUNT(*) FROM raw1 WHERE f31 = 4.258 AND f11 <= 1.219 AND f32 <= 3.623 AND f35 = 2.442;,1.0,0,1.0,0.6916919955983758,0,0.0
64,SELECT COUNT(*) FROM raw1 WHERE f39 <= 2.454 AND f20 >= 4.489 AND f24 >= 3.967 AND f34 >= 4.525;,31.247237705313445,22,1.4203289866051565,0.7034390000626445,0,0.0
65,SELECT COUNT(*) FROM raw1 WHERE f1 = 1.32;,5.000000000000102,5,1.0000000000000204,0.4596399958245456,0,0.0
66,SELECT COUNT(*) FROM raw1 WHERE f41 <= 1.765;,5999.000000000233,5999,1.0000000000000389,0.39262702921405435,0,0.0
67,SELECT COUNT(*) FROM raw1 WHERE f4 > 2.655 AND f21 <= 2.136 AND f26 >= 3.556 AND f38 > 2.233;,947.5880058694997,905,1.0470585700215467,0.7362649776041508,0,0.0
68,SELECT COUNT(*) FROM raw1 WHERE f7 > 4.8 AND f30 = 1.173 AND f10 <= 3.193 AND f16 < 1.55 AND f39 >= 1.169;,1.0,0,1.0,0.7895909948274493,0,0.0
69,SELECT COUNT(*) FROM raw1 WHERE f10 <= 4.58 AND f8 = 3.392 AND f24 = 2.333 AND f29 <= 4.647 AND f9 = 2.927;,1.0,0,1.0,0.7329219952225685,0,0.0
70,SELECT COUNT(*) FROM raw1 WHERE f19 <= 2.178 AND f9 = 1.519;,1.0,0,1.0,0.4605739959515631,0,0.0
71,SELECT COUNT(*) FROM raw1 WHERE f33 >= 2.408 AND f40 = 4.269 AND f23 = 4.745;,1.0,0,1.0,0.6084389751777053,0,0.0
72,SELECT COUNT(*) FROM raw1 WHERE f41 < 2.206 AND f18 = 2.228;,1.0,0,1.0,0.4879889893345535,0,0.0
73,SELECT COUNT(*) FROM raw1 WHERE f3 > 1.224 AND f41 >= 2.381;,12883.372897869012,12898,1.0011353472609186,0.4644779837690294,0,0.0
74,SELECT COUNT(*) FROM raw1 WHERE f2 = 1.825 AND f40 > 2.434 AND f3 < 1.399 AND f7 < 3.918;,1.0,0,1.0,0.7298229611478746,0,0.0
75,SELECT COUNT(*) FROM raw1 WHERE f31 >= 2.748 AND f23 < 3.615 AND f14 > 1.292;,7301.1629689076935,7344,1.0058671517503075,0.626392022240907,0,0.0
76,SELECT COUNT(*) FROM raw1 WHERE f40 <= 2.344 AND f14 >= 1.722 AND f29 = 1.754 AND f28 >= 2.676;,1.0,0,1.0,0.6807490135543048,0,0.0
77,SELECT COUNT(*) FROM raw1 WHERE f12 >= 3.462 AND f28 = 1.347 AND f24 <= 1.331 AND f38 = 4.004 AND f7 <= 3.572;,1.0,0,1.0,0.7927700062282383,0,0.0
78,SELECT COUNT(*) FROM raw1 WHERE f1 = 1.318 AND f5 >= 1.346 AND f20 >= 3.648;,1.0,0,1.0,0.7633159984834492,0,0.0
79,SELECT COUNT(*) FROM raw1 WHERE f10 >= 4.536 AND f15 > 2.914 AND f23 <= 2.673;,595.0540755242217,561,1.0607024519148338,0.6119750323705375,0,0.0
80,SELECT COUNT(*) FROM raw1 WHERE f39 >= 3.397 AND f18 <= 2.097 AND f29 < 3.744 AND f34 >= 1.336 AND f20 > 2.899;,866.4715484966321,864,1.0028605885377686,0.8213450200855732,0,0.0
81,SELECT COUNT(*) FROM raw1 WHERE f26 = 1.957 AND f38 <= 2.928 AND f25 < 3.853;,1.0,0,1.0,0.5790480063296854,0,0.0
82,SELECT COUNT(*) FROM raw1 WHERE f37 < 1.001 AND f12 > 3.767 AND f6 < 3.892 AND f30 >= 3.998 AND f19 <= 0.993;,5.833130247422306,4,1.4582825618555766,0.8007310098037124,0,0.0
83,SELECT COUNT(*) FROM raw1 WHERE f38 >= 3.875;,6237.999999999365,6238,1.0000000000001017,0.3854750539176166,0,0.0
84,SELECT COUNT(*) FROM raw1 WHERE f6 > 1.37 AND f22 < 4.388 AND f18 <= 1.425 AND f7 < 2.247 AND f21 = 3.608;,1.0,0,1.0,0.8012350299395621,0,0.0
85,SELECT COUNT(*) FROM raw1 WHERE f30 >= 2.735 AND f26 < 4.625 AND f23 <= 3.615;,7724.031038738672,7710,1.0018198493824477,0.5625860067084432,0,0.0
86,SELECT COUNT(*) FROM raw1 WHERE f5 <= 0.921 AND f40 <= 1.394 AND f3 > 3.892 AND f27 >= 3.827 AND f23 > 4.787;,1.0,0,1.0,0.741700001526624,0,0.0
87,SELECT COUNT(*) FROM raw1 WHERE f27 < 3.239;,13920.999999999347,13921,1.0000000000000469,0.5013970076106489,0,0.0
88,SELECT COUNT(*) FROM raw1 WHERE f11 < 2.994 AND f41 < 2.683;,5850.162336143047,5815,1.0060468333865944,0.4649879992939532,0,0.0
89,SELECT COUNT(*) FROM raw1 WHERE f28 <= 1.22 AND f34 > 2.581 AND f19 < 2.542 AND f18 > 1.839;,506.83381088702447,509,1.0042739633119275,0.7043579826131463,0,0.0
90,SELECT COUNT(*) FROM raw1 WHERE f2 > 1.861 AND f38 < 1.97 AND f31 < 2.843 AND f3 < 4.149;,1591.6942845981139,1887,1.1855291674157438,0.7360270246863365,0,0.0
91,SELECT COUNT(*) FROM raw1 WHERE f31 >= 1.887 AND f39 < 3.081 AND f33 = 2.584 AND f15 <= 3.95 AND f29 <= 2.342;,1.0,0,1.0,0.8098590187728405,0,0.0
92,SELECT COUNT(*) FROM raw1 WHERE f22 <= 2.12 AND f36 < 1.165 AND f6 <= 1.675 AND f31 = 3.781;,1.0,0,1.0,0.6903979810886085,0,0.0
93,SELECT COUNT(*) FROM raw1 WHERE f4 >= 3.505 AND f16 < 3.357 AND f1 = 1.33;,1.9510542072117705,4,2.0501736882627957,0.6796419620513916,0,0.0
94,SELECT COUNT(*) FROM raw1 WHERE f27 < 2.722 AND f11 = 2.329;,1.0,0,1.0,0.49967499217018485,0,0.0
95,SELECT COUNT(*) FROM raw1 WHERE f41 = 2.381 AND f40 > 3.831;,1.0,0,1.0,0.5070670158602297,0,0.0
96,SELECT COUNT(*) FROM raw1 WHERE f37 < 0.912 AND f12 < 1.734;,288.58775259967,299,1.0360800044580336,0.46221603406593204,0,0.0
97,SELECT COUNT(*) FROM raw1 WHERE f23 = 2.378;,1.0,0,1.0,0.3543769707903266,0,0.0
98,SELECT COUNT(*) FROM raw1 WHERE f7 = 3.878 AND f31 > 2.531 AND f30 <= 1.924 AND f6 > 1.967 AND f38 < 3.313;,1.0,0,1.0,0.8069589966908097,0,0.0
99,SELECT COUNT(*) FROM raw1 WHERE f35 = 3.121;,1.0,0,1.0,0.3916829591616988,0,0.0
100,SELECT COUNT(*) FROM raw1 WHERE f11 = 1.302 AND f20 <= 2.592 AND f21 > 4.577 AND f26 > 2.903;,1.0,0,1.0,0.682659971062094,0,0.0
101,SELECT COUNT(*) FROM raw1 WHERE f7 <= 4.628 AND f26 <= 1.561;,4369.978753777063,4376,1.0013778662465425,0.4674119991250336,0,0.0
102,SELECT COUNT(*) FROM raw1 WHERE f25 <= 4.781;,22799.999999998417,22800,1.0000000000000695,0.3941369941458106,0,0.0
103,SELECT COUNT(*) FROM raw1 WHERE f19 <= 1.502 AND f37 < 0.958;,273.7586177294136,283,1.033757411354702,0.4651059862226248,0,0.0
104,SELECT COUNT(*) FROM raw1 WHERE f10 >= 2.549 AND f19 = 3.073 AND f41 > 4.571 AND f25 < 2.304 AND f35 <= 1.982;,1.0,0,1.0,0.7465439848601818,0,0.0
105,SELECT COUNT(*) FROM raw1 WHERE f22 >= 2.604;,13440.999999998516,13441,1.0000000000001104,0.3945539938285947,0,0.0
106,SELECT COUNT(*) FROM raw1 WHERE f31 > 1.387 AND f41 = 1.678 AND f22 < 1.44 AND f29 < 4.602 AND f25 < 1.916;,1.0,0,1.0,0.824206043034792,0,0.0
107,SELECT COUNT(*) FROM raw1 WHERE f3 < 1.438 AND f30 < 1.086 AND f38 <= 1.532 AND f6 > 3.169;,31.770823876523895,31,1.0248652863394805,0.7045450038276613,0,0.0
108,SELECT COUNT(*) FROM raw1 WHERE f28 < 4.437 AND f33 <= 1.681 AND f9 >= 3.561;,1631.938490701946,1606,1.016150990474437,0.5995460087433457,0,0.0
109,SELECT COUNT(*) FROM raw1 WHERE f40 = 2.263 AND f1 > 1.336 AND f26 >= 2.351 AND f21 >= 1.966;,1.0,0,1.0,0.7463699439540505,0,0.0
110,SELECT COUNT(*) FROM raw1 WHERE f29 < 2.982 AND f7 >= 3.708 AND f36 > 2.502;,2213.6753069058154,2197,1.0075900350049227,0.6010719807818532,0,0.0
111,SELECT COUNT(*) FROM raw1 WHERE f11 >= 2.161 AND f17 = 4.282 AND f35 < 3.699 AND f20 < 4.059 AND f36 < 3.753;,1.0,0,1.0,0.7553540053777397,0,0.0
112,SELECT COUNT(*) FROM raw1 WHERE f2 <= 1.834 AND f41 <= 4.056 AND f13 >= 4.75 AND f6 > 2.754 AND f9 >= 2.927;,105.27491071591477,111,1.0543822763197057,0.863139983266592,0,0.0
113,SELECT COUNT(*) FROM raw1 WHERE f8 = 3.998 AND f29 = 3.867 AND f9 = 1.265 AND f16 < 2.333;,1.0,0,1.0,0.6359449471347034,0,0.0
114,SELECT COUNT(*) FROM raw1 WHERE f39 >= 0.914 AND f10 >= 4.666 AND f8 = 2.186;,1.0,0,1.0,0.574901991058141,0,0.0
115,SELECT COUNT(*) FROM raw1 WHERE f11 > 3.933 AND f12 > 3.414 AND f39 < 3.081;,1241.517870306151,1250,1.0068320641182211,0.6239360081963241,0,0.0
116,SELECT COUNT(*) FROM raw1 WHERE f20 = 4.267 AND f25 > 4.39;,1.0,0,1.0,0.4877879982814193,0,0.0
117,SELECT COUNT(*) FROM raw1 WHERE f13 > 3.461 AND f27 = 1.716;,1.0,0,1.0,0.46457297867164016,0,0.0
118,SELECT COUNT(*) FROM raw1 WHERE f8 = 2.754 AND f37 >= 1.608 AND f26 = 2.265 AND f12 > 2.716;,1.0,0,1.0,0.8544980082660913,0,0.0
119,SELECT COUNT(*) FROM raw1 WHERE f10 <= 3.109;,13440.999999999463,13441,1.00000000000004,0.3641329822130501,0,0.0
120,SELECT COUNT(*) FROM raw1 WHERE f7 = 4.712 AND f31 >= 3.138 AND f23 <= 3.573 AND f27 <= 4.699 AND f40 > 3.273;,1.0,0,1.0,0.8012740290723741,0,0.0
121,SELECT COUNT(*) FROM raw1 WHERE f8 >= 1.036 AND f34 >= 1.164 AND f22 <= 4.265 AND f28 = 2.969 AND f27 >= 2.722;,1.0,0,1.0,0.7518130005337298,0,0.0
122,SELECT COUNT(*) FROM raw1 WHERE f5 > 3.082 AND f16 > 3.483 AND f8 < 3.792 AND f29 >= 3.867 AND f33 <= 4.528;,628.258238552731,614,1.0232218868936986,0.8018829976208508,0,0.0
123,SELECT COUNT(*) FROM raw1 WHERE f5 <= 3.884 AND f24 < 4.01;,13678.723788643494,13701,1.0016285299491903,0.4889019764959812,0,0.0
124,SELECT COUNT(*) FROM raw1 WHERE f27 > 1.587 AND f37 = 1.433;,1.0,0,1.0,0.48949301708489656,0,0.0
125,SELECT COUNT(*) FROM raw1 WHERE f8 <= 4.038 AND f35 >= 0.915;,17785.998474594762,17788,1.0001125337668333,0.4878689651377499,0,0.0
126,SELECT COUNT(*) FROM raw1 WHERE f20 < 2.689 AND f2 <= 1.75;,1431.025508750644,1027,1.3934036112469756,0.5731700221076608,0,0.0
127,SELECT COUNT(*) FROM raw1 WHERE f34 = 4.699 AND f26 > 2.183 AND f10 > 2.59 AND f23 >= 3.407;,1.0,0,1.0,0.7080860086716712,0,0.0
128,SELECT COUNT(*) FROM raw1 WHERE f21 < 3.517 AND f32 >= 1.99 AND f10 > 4.708;,764.6058143828766,782,1.0227492196500787,0.5974899977445602,0,0.0
129,SELECT COUNT(*) FROM raw1 WHERE f21 > 3.517 AND f23 = 1.864;,1.0,0,1.0,0.4805870121344924,0,0.0
130,SELECT COUNT(*) FROM raw1 WHERE f35 < 2.188 AND f41 > 1.164;,7481.281119132133,7540,1.0078487734831543,0.4948180285282433,0,0.0
131,SELECT COUNT(*) FROM raw1 WHERE f21 >= 1.666 AND f18 <= 4.746 AND f27 > 3.239;,7389.029133338631,7387,1.0002746897710344,0.5939200054854155,0,0.0
132,SELECT COUNT(*) FROM raw1 WHERE f15 < 1.578 AND f20 < 2.382;,1872.9116212475935,1869,1.00209289526356,0.48693997086957097,0,0.0
133,SELECT COUNT(*) FROM raw1 WHERE f33 >= 2.364 AND f19 = 4.523;,1.0,0,1.0,0.4891749704256654,0,0.0
134,SELECT COUNT(*) FROM raw1 WHERE f38 < 3.75;,17041.999999999007,17042,1.0000000000000582,0.3625149838626385,0,0.0
135,SELECT COUNT(*) FROM raw1 WHERE f12 > 1.606 AND f15 > 3.474 AND f18 = 3.288;,1.0,0,1.0,0.5590700311586261,0,0.0
136,SELECT COUNT(*) FROM raw1 WHERE f34 > 1.121;,21600.999999998257,21601,1.0000000000000806,0.3908950020559132,0,0.0
137,SELECT COUNT(*) FROM raw1 WHERE f38 > 4.004 AND f19 >= 1.797 AND f35 < 1.943 AND f17 >= 1.859 AND f28 > 3.915;,217.4752989395811,262,1.204734520552556,0.834063976071775,0,0.0
138,SELECT COUNT(*) FROM raw1 WHERE f10 <= 4.319 AND f3 <= 4.104;,15924.987616358785,15922,1.0001876407711836,0.4631680203601718,0,0.0
139,SELECT COUNT(*) FROM raw1 WHERE f32 < 1.212;,2881.0000000000664,2881,1.000000000000023,0.39700197521597147,0,0.0
140,SELECT COUNT(*) FROM raw1 WHERE f36 >= 4.437;,3121.9999999996653,3122,1.0000000000001072,0.38152001798152924,0,0.0
141,SELECT COUNT(*) FROM raw1 WHERE f31 = 2.49 AND f3 = 4.394 AND f34 < 3.83;,1.0,0,1.0,0.5782189546152949,0,0.0
142,SELECT COUNT(*) FROM raw1 WHERE f11 <= 4.567 AND f8 >= 3.919 AND f39 >= 2.193 AND f28 = 3.572 AND f16 = 2.12;,1.0,0,1.0,0.7854769937694073,0,0.0
143,SELECT COUNT(*) FROM raw1 WHERE f32 = 1.167 AND f17 < 3.38 AND f3 < 2.687 AND f13 > 4.227 AND f39 <= 4.227;,1.0,0,1.0,0.7932169828563929,0,0.0
144,SELECT COUNT(*) FROM raw1 WHERE f33 > 1.295 AND f29 = 1.875 AND f17 = 4.408 AND f2 < 1.978;,1.0,0,1.0,0.7868160028010607,0,0.0
145,SELECT COUNT(*) FROM raw1 WHERE f10 >= 4.75 AND f4 = 4.316 AND f20 = 2.339 AND f28 > 3.609 AND f3 = 4.48;,1.0,0,1.0,0.8061320404522121,0,0.0
146,SELECT COUNT(*) FROM raw1 WHERE f25 < 2.262 AND f17 = 3.638;,1.0,0,1.0,0.4628399619832635,0,0.0
147,SELECT COUNT(*) FROM raw1 WHERE f4 < 2.909 AND f21 > 4.791 AND f27 <= 1.628 AND f30 < 4.174;,104.30541275586451,118,1.1312931599838334,0.6985479849390686,0,0.0
148,SELECT COUNT(*) FROM raw1 WHERE f30 > 1.13 AND f34 <= 2.189;,7557.892868829763,7530,1.0037042322483085,0.5211629904806614,0,0.0
149,SELECT COUNT(*) FROM raw1 WHERE f10 <= 3.492 AND f6 > 1.325 AND f26 = 4.668 AND f36 >= 2.162 AND f20 > 2.297;,1.0,0,1.0,0.8384099928662181,0,0.0
150,SELECT COUNT(*) FROM raw1 WHERE f16 >= 2.884 AND f27 = 2.804 AND f30 > 2.053 AND f6 <= 1.805 AND f15 > 4.119;,1.0,0,1.0,0.7566139684058726,0,0.0
151,SELECT COUNT(*) FROM raw1 WHERE f37 <= 3.428 AND f38 <= 2.057 AND f12 > 2.981;,2311.170795984445,2293,1.0079244640141496,0.5961849819868803,0,0.0
152,SELECT COUNT(*) FROM raw1 WHERE f27 < 2.279 AND f23 < 3.919;,6479.068049973661,6469,1.0015563533735756,0.5329710547812283,0,0.0
153,SELECT COUNT(*) FROM raw1 WHERE f14 <= 2.58 AND f26 <= 3.377 AND f39 < 4.361 AND f30 < 3.569;,3725.4519167214235,3751,1.006857713869264,0.7253970252349973,0,0.0
